,budget,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,returncon
851,0,110513,0.635669,1996-08-21,0,90.0,Girls Town,5.2,3,1996,0.0
852,0,114089,0.109406,1995-08-30,0,104.0,Bye-Bye,7.7,3,1995,0.0
853,60000000,11015,7.699967,1997-01-10,33956608,110.0,The Relic,5.8,130,1997,0.5659434666666666
854,40000000,9306,12.725343,1996-08-23,49627779,96.0,The Island of Dr. Moreau,4.6,148,1996,1.240694475
855,0,12559,6.510437,1996-08-30,0,101.0,First Kid,5.3,28,1996,0.0
856,8000000,58770,9.028947,1996-08-30,0,94.0,The Trigger Effect,6.6,18,1996,0.0
857,0,124851,0.234665,1995-06-08,0,89.0,Sweet Nothing,5.0,2,1995,0.0
858,32000000,3587,2.523605,1996-09-06,0,110.0,Bogus,5.4,46,1996,0.0
859,25000000,10723,7.859132,1996-09-06,22611954,84.0,Bulletproof,5.4,164,1996,0.90447816
860,0,56077,0.978989,1998-10-30,0,96.0,Talk of Angels,6.8,4,1998,0.0
861,0,19004,6.372442,1995-03-16,0,71.0,The Land Before Time III: The Time of the Great Giving,6.1,86,1995,0.0
862,0,101230,0.062128,1994-09-01,0,0.0,1-900,5.0,1,1994,0.0
863,0,253632,0.437895,1988-10-08,0,,Baton Rouge,0.0,0,1988,0.0
864,5000000,10987,8.768288,1995-09-29,15116634,88.0,Halloween: The Curse of Michael Myers,5.0,173,1995,3.0233268
865,0,44705,4.69668,1996-10-31,0,134.0,Twelfth Night,7.0,22,1996,0.0
866,0,20318,6.038784,1996-11-01,0,114.0,Mother Night,7.1,13,1996,0.0
867,0,43596,0.472479,1933-03-10,0,88.0,Liebelei,6.3,8,1933,0.0
868,0,79782,0.14713,2010-05-25,0,110.0,Venice,7.5,4,2010,0.0
869,0,26933,2.115268,1994-05-05,0,115.0,Wild Reeds,7.4,18,1994,0.0
870,3000000,27854,14.373861,1943-07-12,0,170.0,For Whom the Bell Tolls,6.1,41,1943,0.0
871,0,981,8.888069,1940-12-05,0,112.0,The Philadelphia Story,7.7,196,1940,0.0
872,2540800,872,11.064858,1952-04-10,7200000,103.0,Singin' in the Rain,7.9,747,1952,2.8337531486146097
873,2723903,2769,5.565203,1951-08-08,4500000,113.0,An American in Paris,6.9,133,1951,1.6520412070473875
874,0,13320,5.461487,1957-02-13,0,103.0,Funny Face,7.0,162,1957,0.0
875,2500000,164,10.879289,1961-10-05,9500000,110.0,Breakfast at Tiffany's,7.6,1082,1961,3.8
876,2479000,426,18.20822,1958-05-09,28000000,128.0,Vertigo,8.0,1162,1958,11.294876966518757
877,1000000,567,17.911314,1954-08-01,36764313,112.0,Rear Window,8.2,1531,1954,36.764313
878,325000,3078,6.465257,1934-02-22,4500000,105.0,It Happened One Night,7.7,283,1934,13.846153846153847
879,2068000,13528,14.545058,1944-05-04,0,114.0,Gaslight,7.2,73,1944,0.0
880,520000,28288,2.863935,1934-10-12,0,107.0,The Gay Divorcee,7.2,17,1934,0.0
881,4000000,213,12.410427,1959-07-07,13275000,136.0,North by Northwest,7.8,1062,1959,3.31875
882,3000000,284,11.994281,1960-06-15,25000000,125.0,The Apartment,8.1,498,1960,8.333333333333334
883,2883848,239,11.845107,1959-03-18,25000000,122.0,Some Like It Hot,8.0,835,1959,8.668972844615944
884,4000000,4808,7.098731,1963-12-05,13474588,113.0,Charade,7.7,351,1963,3.368647
885,878000,289,13.916101,1942-11-26,10462500,102.0,Casablanca,7.9,1462,1942,11.916287015945331
886,375000,963,5.782544,1941-11-18,1000000,100.0,The Maltese Falcon,7.8,435,1941,2.6666666666666665
887,17000000,11113,12.494394,1964-10-21,72070731,170.0,My Fair Lady,7.4,361,1964,4.239454764705882
888,2238813,6620,7.359741,1954-09-28,10000000,113.0,Sabrina,7.4,284,1954,4.466652641377372
889,1500000,804,11.954806,1953-09-02,12000000,119.0,Roman Holiday,7.8,502,1953,8.0
890,0,26531,5.640722,1939-03-17,0,93.0,The Little Princess,7.0,22,1939,0.0
891,0,909,7.331511,1944-11-23,0,113.0,Meet Me in St. Louis,6.8,66,1944,0.0
892,2777000,630,22.064932,1939-08-15,33754967,102.0,The Wizard of Oz,7.4,1689,1939,12.15519157364062
893,4000000,770,14.240357,1939-12-15,400176459,238.0,Gone with the Wind,7.7,995,1939,100.04411475
894,0,31044,2.923672,1982-10-01,0,92.0,My Favorite Year,7.1,35,1982,0.0
895,1752000,599,11.709777,1950-08-10,5000000,110.0,Sunset Boulevard,8.2,533,1950,2.853881278538813
896,839727,15,15.811921,1941-04-30,23217674,119.0,Citizen Kane,8.0,1244,1941,27.649074044302495
897,10500000,62,22.494622,1968-04-10,68700000,149.0,2001: A Space Odyssey,7.9,3075,1968,6.542857142857143
898,0,121357,0.949155,1947-08-27,0,95.0,Golden Earrings,4.8,3,1947,0.0
899,1400000,705,12.06308,1950-11-09,63463,138.0,All About Eve,8.0,367,1950,0.04533071428571429
900,1688000,22490,5.076649,1939-01-01,2270000,133.0,The Women,6.4,26,1939,1.34478672985782
901,1288000,223,8.590813,1940-04-12,6000000,130.0,Rebecca,7.7,346,1940,4.658385093167702
902,0,25670,9.955445,1940-08-16,0,120.0,Foreign Correspondent,7.0,86,1940,0.0
903,2000000,303,10.135111,1946-08-15,24464742,102.0,Notorious,7.8,345,1946,12.232371
904,1500000,4174,5.47596,1945-12-28,7000000,111.0,Spellbound,7.3,166,1945,4.666666666666667
905,0,8356,9.813419,1957-07-11,0,111.0,An Affair to Remember,7.1,101,1957,0.0
906,2500000,381,5.490505,1955-08-03,8750000,106.0,To Catch a Thief,7.1,299,1955,3.5
907,0,20758,2.469167,1950-06-16,0,92.0,Father of the Bride,6.6,43,1950,0.0
908,0,29376,3.573935,1953-08-07,0,112.0,The Band Wagon,7.1,46,1953,0.0
909,1365000,1859,5.120036,1939-10-06,2279000,110.0,Ninotchka,7.3,77,1939,1.6695970695970697
910,0,18299,8.196679,1957-06-30,0,130.0,Love in the Afternoon,7.3,55,1957,0.0
911,0,17281,10.36311,1958-04-15,0,116.0,Gigi,6.1,68,1958,0.0
912,0,64382,1.954175,1958-01-01,0,94.0,The Reluctant Debutante,6.6,11,1958,0.0
913,2033000,10907,10.685036,1938-05-13,3981000,102.0,The Adventures of Robin Hood,7.6,170,1938,1.958189867191343
914,0,32093,7.431939,1940-11-08,0,94.0,The Mark of Zorro,7.1,39,1940,0.0
915,1020000,1939,9.884516,1944-10-11,2000000,88.0,Laura,7.6,173,1944,1.9607843137254901
916,0,22292,3.008607,1947-06-26,0,104.0,The Ghost and Mrs. Muir,7.3,59,1947,0.0
917,4000000,3598,3.166544,1937-09-01,0,97.0,Lost Horizon,6.8,42,1937,0.0
918,609000,3080,7.122093,1935-09-06,3202000,101.0,Top Hat,7.4,62,1935,5.257799671592775
919,0,198,7.274948,1942-03-05,0,99.0,To Be or Not to Be,7.7,119,1942,0.0
920,0,13562,5.480098,1936-09-17,0,94.0,My Man Godfrey,7.7,69,1936,0.0
921,5400000,1712,10.864284,1956-10-10,35000000,201.0,Giant,7.5,169,1956,6.481481481481482
922,1,220,6.42883,1955-03-09,5,115.0,East of Eden,7.5,163,1955,5.0
923,226408,3529,10.573867,1934-05-25,1423000,93.0,The Thin Man,7.4,97,1934,6.285113600226141
924,0,3085,9.88321,1940-01-18,0,92.0,His Girl Friday,7.5,171,1940,0.0
925,6000000,2897,6.164226,1956-10-17,42000000,167.0,Around the World in Eighty Days,6.5,85,1956,7.0
926,3180000,1585,15.031588,1946-12-20,9644124,130.0,It's a Wonderful Life,8.0,1103,1946,3.032743396226415
927,1500000,3083,8.168694,1939-10-19,9600000,129.0,Mr. Smith Goes to Washington,7.9,245,1939,6.4
928,1073000,900,6.60577,1938-02-18,0,102.0,Bringing Up Baby,7.6,201,1938,0.0
929,0,43795,2.446972,1941-04-24,0,119.0,Penny Serenade,6.4,23,1941,0.0
930,0,85638,0.284522,1926-08-09,0,115.0,The Scarlet Letter,8.3,4,1926,0.0
931,0,50001,0.264695,1943-06-01,0,91.0,Lady of Burlesque,5.0,7,1943,0.0
932,0,43905,1.831221,1934-07-20,0,83.0,Of Human Bondage,6.4,26,1934,0.0
933,0,22688,0.594433,1946-09-20,0,100.0,Angel on My Shoulder,5.7,6,1946,0.0
934,0,23114,4.709847,1936-03-06,0,102.0,Little Lord Fauntleroy,6.6,13,1936,0.0
935,0,26378,1.758391,1939-01-28,0,92.0,They Made Me a Criminal,5.6,8,1939,0.0
936,0,40206,0.896505,1949-12-31,0,101.0,The Inspector General,6.2,17,1949,0.0
937,0,22356,8.08426,1947-02-15,0,100.0,Angel and the Badman,6.6,27,1947,0.0
938,0,260,5.865697,1935-06-01,0,86.0,The 39 Steps,7.4,217,1935,0.0
939,0,43488,8.85591,1945-12-25,0,117.0,A Walk in the Sun,5.2,14,1945,0.0
940,0,22613,1.450989,1943-02-05,0,116.0,The Outlaw,4.9,16,1943,0.0
941,114000,10331,14.384198,1968-10-01,30000000,96.0,Night of the Living Dead,7.5,591,1968,263.1578947368421
942,1300000,488,6.636872,1951-12-03,10750000,105.0,The African Queen,7.4,232,1951,8.26923076923077
943,1000000,22733,2.001733,1953-11-24,0,89.0,Beat the Devil,6.2,31,1953,0.0
944,3000000,261,11.794846,1958-02-17,17570324,108.0,Cat on a Hot Tin Roof,7.6,168,1958,5.8567746666666665
945,0,57575,0.912955,1954-01-01,105,116.0,The Last Time I Saw Paris,5.1,9,1954,0.0
946,0,32574,10.750619,1941-03-12,0,122.0,Meet John Doe,7.3,52,1941,0.0
947,0,22657,0.348765,1938-06-28,0,96.0,Algiers,5.8,6,1938,0.0
948,0,76464,0.367546,1937-09-30,0,93.0,Something to Sing About,3.8,2,1937,0.0
949,4,22649,1.914697,1932-12-08,25,89.0,A Farewell to Arms,6.2,29,1932,6.25
950,0,176841,0.283269,1936-03-27,0,65.0,Moonlight Murder,6.0,1,1936,0.0
951,0,125587,0.064512,1996-10-18,0,83.0,Nothing Personal,4.0,1,1996,0.0
952,0,39448,1.060097,1985-01-01,0,93.0,"Yes, Madam",7.4,11,1985,0.0
953,0,52855,1.463219,1997-02-12,3028094,95.0,Dangerous Ground,5.0,8,1997,0.0
954,0,39940,8.500509,1955-11-18,0,115.0,Picnic,6.7,19,1955,0.0
955,0,172868,0.580724,1995-01-26,0,96.0,Madagascar Skin,0.0,0,1995,0.0
956,0,85328,0.537795,1996-07-26,0,99.0,The Pompatus of Love,5.3,2,1996,0.0
957,0,124632,0.00264,1995-01-01,0,77.0,Small Wonders,0.0,0,1995,0.0
958,0,11076,5.511155,1996-09-13,0,107.0,Fly Away Home,6.6,114,1996,0.0
959,0,63945,1.262649,1997-04-14,294064,103.0,Bliss,4.8,6,1997,0.0
960,0,58985,9.364418,1996-09-13,0,116.0,Grace of My Heart,6.5,15,1996,0.0
961,0,890,0.751733,1995-09-08,0,127.0,Brother of Sleep,6.8,6,1995,0.0
962,25000000,10861,7.370163,1996-09-13,51702483,100.0,Maximum Risk,5.3,104,1996,2.06809932
963,28000000,1770,6.728199,1996-10-25,16900000,132.0,Michael Collins,6.8,98,1996,0.6035714285714285
964,0,44465,6.746475,1996-09-13,8538318,94.0,The Rich Man's Wife,4.9,11,1996,0.0
965,0,2033,1.226688,1996-10-04,0,119.0,Infinity,0.0,0,1996,0.0
966,0,18203,2.702973,1996-09-20,0,107.0,Big Night,6.8,45,1996,0.0
967,67000000,9333,11.845918,1996-09-20,47267001,101.0,Last Man Standing,6.2,263,1996,0.7054776268656716
968,0,47260,1.625873,1996-01-24,0,110.0,Caught,6.5,5,1996,0.0
969,9000000,9400,6.85606,1996-11-06,41590886,118.0,Set It Off,6.9,66,1996,4.621209555555556
970,0,9401,4.989276,1996-09-11,0,104.0,2 Days in the Valley,5.9,73,1996,0.0
971,2300000,12241,2.781581,1996-09-06,49620,88.0,Curdled,6.2,29,1996,0.02157391304347826
972,0,25739,0.000308,1979-08-22,0,94.0,L'associé,6.0,3,1979,0.0
973,0,161806,0.550278,1996-10-18,0,88.0,Ed's Next Move,3.0,1,1996,0.0
974,38000000,11306,4.990506,1996-09-27,17380126,118.0,Extreme Measures,5.7,80,1996,0.45737173684210525
975,45000000,9625,5.918737,1996-10-04,0,92.0,The Glimmer Man,4.7,102,1996,0.0
976,0,10680,5.511475,1996-10-04,22955097,104.0,D3: The Mighty Ducks,5.3,99,1996,0.0
977,50000000,6346,3.998494,1996-10-11,22540359,113.0,The Chamber,5.9,62,1996,0.45080718
978,0,18660,4.040945,1975-07-01,0,100.0,The Apple Dumpling Gang,6.6,34,1975,0.0
979,0,35115,5.497359,1955-05-25,0,93.0,"Davy Crockett, King of the Wild Frontier",5.9,14,1955,0.0
980,0,14821,7.151691,1975-03-21,20000000,97.0,Escape to Witch Mountain,6.5,60,1975,0.0
981,0,14136,10.091707,1968-12-22,0,107.0,The Love Bug,6.0,126,1968,0.0
982,0,10869,4.914603,1974-02-14,0,88.0,Herbie Rides Again,5.9,77,1974,0.0
983,0,22660,12.887829,1957-12-25,0,83.0,Old Yeller,7.0,68,1957,0.0
984,0,19186,5.807074,1961-06-12,0,129.0,The Parent Trap,6.8,92,1961,0.0
985,0,31102,3.254308,1960-05-19,0,134.0,Pollyanna,6.9,50,1960,0.0
986,0,6878,7.186506,1993-02-03,0,84.0,Homeward Bound: The Incredible Journey,6.6,218,1993,0.0
987,0,15944,3.404213,1959-03-19,0,104.0,The Shaggy Dog,6.2,22,1959,0.0
988,0,18444,4.623089,1960-12-21,0,126.0,Swiss Family Robinson,7.0,88,1960,0.0
989,0,20723,2.803679,1965-12-02,0,112.0,That Darn Cat!,6.4,28,1965,0.0
990,5000000,173,8.722406,1954-12-23,28200000,127.0,"20,000 Leagues Under the Sea",6.9,160,1954,5.64
991,14000000,864,8.30721,1993-09-30,154864401,98.0,Cool Runnings,6.8,510,1993,11.061742928571428
992,0,24795,10.892812,1994-07-15,50236831,102.0,Angels in the Outfield,5.7,124,1994,0.0
993,2900000,11224,14.436858,1950-03-04,263591415,74.0,Cinderella,6.8,1760,1950,90.89359137931035
994,0,81310,1.054814,1968-12-20,0,25.0,Winnie the Pooh and the Blustery Day,7.8,20,1968,0.0
995,0,15947,8.702472,1944-07-21,0,71.0,The Three Caballeros,6.2,108,1944,0.0
996,3000000,9078,10.636458,1963-12-25,22182353,79.0,The Sword in the Stone,6.9,935,1963,7.394117666666666
997,0,29682,0.901443,1948-11-29,0,79.0,So Dear to My Heart,6.3,5,1948,0.0
998,48000000,8367,10.639244,1991-06-14,390493908,143.0,Robin Hood: Prince of Thieves,6.6,937,1991,8.13528975
999,6000000,433,15.11549,1964-08-27,102272727,139.0,Mary Poppins,7.4,1217,1964,17.0454545
1000,812000,11360,14.655879,1941-10-22,1600000,64.0,Dumbo,6.8,1206,1941,1.9704433497536946
1001,10000000,11114,7.644722,1977-11-03,0,128.0,Pete's Dragon,6.4,201,1977,0.0
1002,20000000,12335,10.362012,1971-10-07,17900000,117.0,Bedknobs and Broomsticks,6.8,260,1971,0.895
1003,3000000,12092,16.488937,1951-07-03,572000000,75.0,Alice in Wonderland,7.0,1557,1951,190.66666666666666
1004,12000000,10948,10.197106,1981-07-10,29800000,82.0,The Fox and the Hound,7.0,884,1981,2.4833333333333334
1005,3000000,11229,7.088533,1996-08-23,0,110.0,Freeway,6.5,95,1996,0.0
1006,8200000,15121,9.06773,1965-03-02,286214286,174.0,The Sound of Music,7.4,966,1965,34.904181219512196
1007,28000000,562,16.640522,1988-07-15,140767956,131.0,Die Hard,7.5,4005,1988,5.027427
1008,10000000,10163,6.685948,1992-03-05,32101000,108.0,The Lawnmower Man,5.4,198,1992,3.2101
1009,0,48862,5.52185,1996-09-04,0,103.0,Unhook the Stars,6.2,11,1996,0.0
1010,0,117036,0.001177,1995-09-13,0,85.0,Synthetic Pleasures,0.0,0,1995,0.0
1011,0,47199,2.943911,1996-11-08,0,95.0,The Secret Agent,5.0,7,1996,0.0
1012,4500000,11159,11.223572,1996-05-24,13417292,142.0,Secrets & Lies,7.1,127,1996,2.9816204444444443
1013,0,9591,8.685761,1996-10-04,34585416,108.0,That Thing You Do!,6.8,230,1996,0.0
1014,0,30500,3.263681,1996-10-18,4137645,93.0,To Gillian on Her 37th Birthday,5.1,13,1996,0.0
1015,16000000,41843,2.167132,1996-09-04,1985001,125.0,Surviving Picasso,5.3,21,1996,0.1240625625
1016,0,55058,0.453988,1996-05-10,0,105.0,Love Is All There Is,5.5,2,1996,0.0
1017,0,10938,5.766163,1996-06-21,1500000,90.0,Beautiful Thing,7.3,76,1996,0.0
1018,65000000,11412,14.482345,1996-10-11,89456761,120.0,The Long Kiss Goodnight,6.4,323,1996,1.3762578615384615
1019,50000000,10586,10.789928,1996-10-11,75000000,109.0,The Ghost and the Darkness,6.4,238,1996,1.5
1020,0,42314,2.653817,1996-10-11,0,112.0,Looking for Richard,6.9,33,1996,0.0
1021,0,27845,3.464286,1996-10-11,0,95.0,Trees Lounge,6.7,51,1996,0.0
1022,0,108365,0.4319,1996-09-09,0,0.0,The Proprietor,0.0,0,1996,0.0
1023,0,23223,0.881187,1996-01-26,0,101.0,Normal Life,6.8,8,1996,0.0
1024,2400000,49471,5.230661,1996-10-16,5731103,120.0,Get on the Bus,7.0,11,1996,2.387959583333333
1025,45000000,38153,3.733574,1997-01-31,2154540,103.0,Shadow Conspiracy,4.0,12,1997,0.04787866666666667
1026,7000000,25147,3.379677,1996-02-06,405000,123.0,Jude,6.6,38,1996,0.05785714285714286
1027,20000000,9716,9.649113,1996-12-06,0,101.0,Everyone Says I Love You,6.5,149,1996,0.0
1028,0,43777,0.401227,1996-02-10,0,102.0,Bitter Sugar,6.3,3,1996,0.0
1029,14500000,454,11.774061,1996-10-31,147298761,120.0,Romeo + Juliet,6.7,1406,1996,10.15853524137931
1030,200000,10218,6.578025,1996-10-18,4505922,94.0,Swingers,6.8,255,1996,22.52961
1031,44000000,819,9.198283,1996-10-18,165615285,147.0,Sleepers,7.3,729,1996,3.76398375
1032,0,38191,2.35809,1996-05-29,0,122.0,The Sunchaser,6.1,8,1996,0.0
1033,0,56830,0.271674,1996-12-10,0,96.0,Johns,6.0,6,1996,0.0
1034,0,11238,8.654244,1996-05-20,0,81.0,Aladdin and the King of Thieves,6.1,494,1996,0.0
1035,0,27256,0.757337,1952-02-18,0,88.0,The Woman in Question,5.2,3,1952,0.0
1036,0,31530,3.786353,1937-05-07,0,109.0,Shall We Dance,7.9,22,1937,0.0
1037,0,66473,1.685981,1937-11-19,0,101.0,A Damsel in Distress,7.0,4,1937,0.0
1038,0,28120,3.770441,1947-07-22,0,86.0,Crossfire,6.1,26,1947,0.0
1039,0,1834,3.433265,1944-12-09,0,95.0,"Murder, My Sweet",7.2,48,1944,0.0
1040,0,26282,1.715751,1952-04-30,0,81.0,Macao,5.6,8,1952,0.0
1041,120,37218,0.347124,1993-10-01,0,115.0,For the Moment,7.4,3,1993,0.0
1042,3000000,252,12.416635,1971-06-29,4000000,100.0,Willy Wonka & the Chocolate Factory,7.4,826,1971,1.3333333333333333
1043,0,116356,0.297781,1994-01-28,0,85.0,The Sexual Life of the Belgians,5.0,2,1994,0.0
1044,0,16372,7.667964,1961-12-25,0,100.0,The Innocents,7.5,126,1961,0.0
1045,2000000,11561,6.048904,1973-12-17,18344729,89.0,Sleeper,7.0,206,1973,9.1723645
1046,2000000,11302,4.331819,1971-04-28,11833696,82.0,Bananas,6.7,167,1971,5.916848
1047,7500000,623,11.400353,1988-07-15,62493712,108.0,A Fish Called Wanda,7.1,576,1988,8.332494933333333
1048,4000000,583,10.714173,1979-08-17,20045115,94.0,Life of Brian,7.7,1230,1979,5.01127875
1049,0,12614,5.378996,1982-04-25,28215453,132.0,Victor/Victoria,6.9,89,1982,0.0
1050,0,21711,11.862375,1972-08-23,0,110.0,The Candidate,6.9,39,1972,0.0
1051,12000000,11575,4.473327,1965-07-01,25333333,160.0,The Great Race,7.2,64,1965,2.1111110833333333
1052,2500000,475,12.109198,1967-07-18,50700000,111.0,Bonnie and Clyde,7.6,384,1967,20.28
1053,0,11331,1.728104,1958-10-07,0,86.0,The Old Man and the Sea,6.0,25,1958,0.0
1054,1400000,521,7.853231,1954-05-29,3000000,104.0,Dial M for Murder,7.9,539,1954,2.142857142857143
1055,0,21202,0.1489,1995-11-22,0,135.0,Madame Butterfly,4.8,3,1995,0.0
1056,6000000,88,14.044122,1987-08-21,213954274,100.0,Dirty Dancing,7.1,1371,1987,35.659045666666664
1057,1200000,500,12.22034,1992-09-02,14661007,99.0,Reservoir Dogs,8.1,3821,1992,12.217505833333334
1058,6000000,792,18.206972,1986-12-18,138530565,120.0,Platoon,7.5,1236,1986,23.0884275
1059,6500000,8491,8.051891,1989-07-05,30218387,97.0,Weekend at Bernie's,6.4,255,1989,4.648982615384615
1060,49000000,402,16.628427,1992-03-20,352927224,127.0,Basic Instinct,6.5,869,1992,7.202596408163266
1061,38000000,10537,7.829619,1991-03-01,34416893,140.0,The Doors,6.7,285,1991,0.9057077105263158
1062,3705538,11386,7.404329,1992-09-02,62548947,112.0,The Crying Game,6.9,180,1992,16.879855772630048
1063,12500000,9504,6.792215,1992-09-15,10725228,100.0,Glengarry Glen Ross,7.5,330,1992,0.85801824
1064,12000000,15764,15.417202,1982-12-08,30036000,151.0,Sophie's Choice,7.4,149,1982,2.503
1065,10500000,601,19.358546,1982-04-03,792965326,115.0,E.T. the Extra-Terrestrial,7.3,3359,1982,75.52050723809523
1066,0,67365,0.617014,1994-11-14,0,80.0,The Search for One-eye Jimmy,6.3,4,1994,0.0
1067,0,25842,1.896952,1938-12-16,0,69.0,A Christmas Carol,7.0,34,1938,0.0
1068,60000000,2119,7.046753,1990-06-27,157920733,107.0,Days of Thunder,5.9,359,1990,2.632012216666667
1069,15000000,744,20.301019,1986-05-16,356830601,110.0,Top Gun,6.7,1736,1986,23.788706733333335
1070,0,136311,0.51063,1996-09-12,1910,97.0,American Strays,6.8,5,1996,0.0
1071,1500000,221,10.968169,1955-10-27,0,111.0,Rebel Without a Cause,7.6,351,1955,0.0
1072,1800000,702,7.301719,1951-09-18,8000000,125.0,A Streetcar Named Desire,7.6,291,1951,4.444444444444445
1073,0,25750,7.97048,1996-10-08,0,85.0,Children of the Corn IV: The Gathering,4.6,41,1996,0.0
1074,0,17642,0.002079,1996-09-27,0,87.0,The Leopard Son,0.0,0,1996,0.0
1075,0,427043,0.001193,1996-10-03,0,88.0,Charm's  Incidents,0.0,0,1996,0.0
1076,0,146341,0.564117,1995-09-12,0,105.0,Bird of Prey,0.0,0,1995,0.0
1077,0,9305,10.793031,1996-05-20,0,80.0,Microcosmos,7.7,61,1996,0.0
1078,0,37616,1.669597,1995-09-07,0,92.0,Palookaville,5.4,7,1995,0.0
1079,0,11112,3.277612,1996-10-25,0,114.0,The Associate,6.2,49,1996,0.0
1080,12500000,21612,2.772039,1996-01-26,1227324,99.0,The Funeral,7.3,31,1996,0.09818592
1081,0,141210,0.135596,2013-10-12,0,6.0,The Sleepover,8.0,1,2013,0.0
1082,0,102461,1.813577,1995-05-29,0,90.0,A Single Girl,6.8,8,1995,0.0
1083,0,36998,2.887239,1996-01-01,0,118.0,The Eighth Day,7.0,56,1996,0.0
1084,0,200383,2.753163,1996-01-03,0,90.0,North Star,5.2,3,1996,0.0
1085,0,116844,0.587824,1997-03-14,0,90.0,Drunks,0.0,0,1997,0.0
1086,36000000,1630,9.178371,1996-10-12,20300385,129.0,The People vs. Larry Flynt,6.8,257,1996,0.5638995833333333
1087,0,26626,10.738755,1995-10-01,0,100.0,Glory Daze,5.8,15,1995,0.0
1088,0,124837,0.112669,1996-06-19,0,105.0,A Perfect Candidate,5.3,2,1996,0.0
1089,0,11816,12.252186,1981-12-04,19255967,109.0,On Golden Pond,7.3,101,1981,0.0
1090,5000000,11843,6.501177,1975-05-21,41833347,113.0,The Return of the Pink Panther,6.7,138,1975,8.3666694
1091,6788000,10379,7.88101,1991-04-19,13878334,103.0,Drop Dead Fred,5.9,107,1991,2.0445394814378313
1092,70000000,2756,9.809585,1989-08-09,90000098,139.0,The Abyss,7.1,822,1989,1.2857156857142857
1093,1000000,790,9.194572,1980-02-08,21378361,89.0,The Fog,6.4,318,1980,21.378361
1094,6000000,1103,10.124544,1981-05-22,50244700,99.0,Escape from New York,6.9,720,1981,8.374116666666668
1095,1000000,11298,6.715512,1981-04-03,17985893,91.0,The Howling,6.4,165,1981,17.985893
1096,4940939,4480,4.883274,1986-08-27,0,120.0,Jean de Florette,7.6,113,1986,0.0
1097,0,4481,5.939394,1986-11-19,0,120.0,Manon of the Spring,7.8,103,1986,0.0
1098,0,49688,0.149107,1993-01-01,0,90.0,Johnny 100 Pesos,6.3,3,1993,0.0
1099,0,10765,11.431866,1980-10-06,0,109.0,Private Benjamin,6.0,103,1980,0.0
1100,400000,762,10.43389,1975-03-13,5028948,91.0,Monty Python and the Holy Grail,7.8,1742,1975,12.57237
1101,0,44497,1.068288,1996-07-19,127251,79.0,Hustler White,6.8,12,1996,0.0
1102,0,85588,0.037353,1995-09-02,0,93.0,Dadetown,8.0,1,1995,0.0
1103,0,278621,0.104276,1996-09-13,0,110.0,Everything Relative,4.0,1,1996,0.0
1104,0,99479,0.051135,1996-09-27,0,112.0,Entertaining Angels - The Dorothy Day Story,5.0,1,1996,0.0
1105,500000,55049,1.163947,1996-05-15,0,123.0,Three Lives and Only One Death,8.0,5,1996,0.0
1106,0,124829,0.001663,1996-09-27,0,86.0,The Line King: The Al Hirschfeld Story,0.0,0,1996,0.0
1107,0,79306,0.001223,1996-10-17,2035470,96.0,Snowriders,0.0,0,1996,0.0
1108,0,356054,0.001648,1995-09-18,0,74.0,Curtis's Charm,0.0,0,1995,0.0
1109,0,10548,3.60795,1996-10-25,2666118,89.0,When We Were Kings,7.3,54,1996,0.0
1110,0,531,7.771233,1993-12-17,0,30.0,The Wrong Trousers,7.6,266,1993,0.0
1111,0,104931,0.441965,1995-03-08,0,62.0,JLG/JLG: Self-Portrait in December,7.7,3,1995,0.0
1112,0,4483,1.233692,1982-05-12,0,122.0,The Return of Martin Guerre,6.7,22,1982,0.0
1113,0,18919,1.892008,1994-09-10,0,97.0,Faust,7.4,22,1994,0.0
1114,0,31556,2.3353,1948-11-24,0,79.0,He Walked by Night,6.4,17,1948,0.0
1115,0,26167,10.091381,1948-05-26,0,79.0,Raw Deal,7.2,19,1948,0.0
1116,0,26174,4.237738,1947-12-15,0,92.0,T-Men,6.4,15,1947,0.0
1117,0,61461,0.412633,1944-10-27,0,84.0,The Children Are Watching Us,7.2,11,1944,0.0
1118,0,117500,0.206154,1946-09-26,0,110.0,Pastoral Symphony,4.7,3,1946,0.0
1119,0,218713,0.083133,1935-09-10,0,65.0,Here Comes Cookie,8.0,1,1935,0.0
1120,0,217802,0.003387,1935-04-20,0,75.0,Love In Bloom,0.0,0,1935,0.0
1121,0,127973,0.52878,1934-02-09,0,62.0,Six of a Kind,3.5,2,1934,0.0
1122,0,659,5.614456,1979-05-02,0,142.0,The Tin Drum,7.0,93,1979,0.0
1123,0,30892,2.186663,1972-09-13,0,154.0,The Ruling Class,6.8,29,1972,0.0
1124,0,86369,0.400813,1994-03-02,0,0.0,Mina Tannenbaum,4.8,3,1994,0.0
1125,0,8074,7.273791,1967-03-17,0,100.0,2 or 3 Things I Know About Her,7.0,33,1967,0.0
1126,0,124676,0.001287,1996-10-26,0,85.0,The Bloody Child,0.0,0,1996,0.0
1127,0,38554,1.952957,1996-11-01,0,112.0,Dear God,5.1,17,1996,0.0
1128,7000000,49763,2.661026,1996-11-01,1100000,80.0,Bad Moon,5.7,33,1996,0.15714285714285714
1129,0,41326,0.075885,1990-09-28,269823,98.0,American Dream,6.0,2,1990,0.0
