,movie_id,crew_department,crew_id,crew_job,crew_name
56,9089,Production,56946.0,Executive Producer,Stuart Kleinman
56,9089,Art,19872.0,Production Design,Andrew McAlpine
56,9089,Art,9025.0,Art Direction,James E. Tocci
56,9089,Art,8648.0,Set Decoration,Barbara Drake
56,9089,Costume & Make-Up,20172.0,Costume Design,Susan Lyall
56,9089,Costume & Make-Up,1413197.0,Costume Supervisor,Taryn Weaver
56,9089,Directing,958273.0,Script Supervisor,Dianne Dreyer
56,9089,Crew,1467165.0,Unit Publicist,Anne S. Reilly
57,11010,Directing,28898.0,Director,Michael Radford
57,11010,Writing,67789.0,Novel,Antonio Skármeta
57,11010,Writing,5812.0,Screenplay,Furio Scarpelli
57,11010,Writing,67790.0,Screenplay,Giacomo Scarpelli
57,11010,Production,32309.0,Producer,Mario Cecchi Gori
57,11010,Production,57301.0,Producer,Vittorio Cecchi Gori
57,11010,Production,67791.0,Producer,Gaetano Daniele
57,11010,Sound,66675.0,Original Music Composer,Luis Bacalov
57,11010,Camera,66641.0,Director of Photography,Franco Di Giacomo
57,11010,Editing,18333.0,Editor,Roberto Perpignani
58,99040,Directing,38527.0,Director,Robert Lepage
58,99040,Writing,38527.0,Writer,Robert Lepage
59,11359,Directing,7908.0,Director,Frank Oz
59,11359,Production,489.0,Producer,Kathleen Kennedy
59,11359,Writing,9964.0,Screenplay,Melissa Mathison
59,11359,Camera,8523.0,Director of Photography,Russell Carpenter
59,11359,Sound,14712.0,Original Music Composer,Randy Edelman
59,11359,Editing,10935.0,Editor,Ian Crafford
59,11359,Production,1246837.0,Producer,Jane Startz
59,11359,Production,664.0,Producer,Frank Marshall
59,11359,Production,1176290.0,Casting,Kate Kennedy
59,11359,Production,6347.0,Casting,Margery Simkin
60,17182,Directing,19304.0,Director,John Schlesinger
60,17182,Writing,1594448.0,Novel,Erika Holzer
60,17182,Editing,6875.0,Editor,Peter Honess
60,17182,Camera,1043831.0,Director of Photography,Amir Mokri
60,17182,Production,1262.0,Casting,Mali Finn
60,17182,Art,10220.0,Production Design,Stephen Hendrickson
60,17182,Art,437.0,Art Direction,David J. Bomba
60,17182,Production,60065.0,Producer,Michael I. Levy
60,17182,Production,5626.0,Co-Producer,Michael Polaire
60,17182,Production,1594449.0,Associate Producer,Kathryn Knowlton
60,17182,Costume & Make-Up,59710.0,Costume Design,Bobbie Read
60,17182,Art,19309.0,Set Decoration,Jan K. Bergstrom
60,17182,Directing,1341865.0,Script Supervisor,Ana Maria Quintana
60,17182,Camera,1324652.0,Still Photographer,Melinda Sue Gordon
60,17182,Editing,58088.0,First Assistant Editor,Beth Jochem Besterveld
60,17182,Sound,8653.0,Sound Mixer,Edward Tise
60,17182,Crew,1261679.0,Stunt Coordinator,Bobby J. Foxworth
60,17182,Sound,1378226.0,Sound Re-Recording Mixer,Michael Herbick
60,17182,Sound,1378170.0,Sound Re-Recording Mixer,Donald O. Mitchell
60,17182,Sound,1394130.0,Sound Re-Recording Mixer,Frank A. Montaño
60,17182,Sound,1402250.0,Supervising Sound Editor,Martin Maryska
60,17182,Sound,1407354.0,Supervising Sound Editor,Terry Rodman
60,17182,Sound,1594450.0,Boom Operator,Todd O. Russell
60,17182,Sound,1213.0,Music,James Newton Howard
60,17182,Production,5626.0,Unit Production Manager,Michael Polaire
60,17182,Editing,1327842.0,Assistant Editor,Michael Trent
60,17182,Writing,67803.0,Writer,Amanda Silver
60,17182,Writing,67802.0,Writer,Rick Jaffa
61,2054,Directing,18356.0,Director,Stephen Herek
61,2054,Writing,21101.0,Screenplay,Patrick Sheane Duncan
61,2054,Production,18389.0,Producer,Robert W. Cort
61,2054,Production,9196.0,Producer,Ted Field
61,2054,Production,21102.0,Producer,Michael Nolin
61,2054,Sound,7714.0,Original Music Composer,Michael Kamen
61,2054,Camera,11409.0,Director of Photography,Oliver Wood
61,2054,Art,1521767.0,Production Design,David Nichols
61,2054,Costume & Make-Up,14713.0,Makeup Artist,Ken Chase
61,2054,Production,71245.0,Production Supervisor,Jeffrey Downer
61,2054,Sound,21103.0,Supervising Sound Editor,Tim Chau
61,2054,Sound,15308.0,Music Supervisor,Sharon Boyle
61,2054,Directing,1397738.0,Script Supervisor,Adrienne Hamalian-Mangine
61,2054,Production,1536538.0,Production Coordinator,Valerie Mickaelian Kucera
61,2054,Crew,72258.0,Stunt Coordinator,Steve Boyum
61,2054,Costume & Make-Up,8428.0,Costume Design,Aggie Guerard Rodgers
61,2054,Editing,58720.0,Editor,Trudy Ship
61,2054,Art,19309.0,Set Decoration,Jan K. Bergstrom
61,2054,Production,6479.0,Casting,Sharon Bialy
61,2054,Art,11373.0,Art Direction,Dina Lipton
61,2054,Costume & Make-Up,1456487.0,Key Hair Stylist,Werner Sherer
61,2054,Costume & Make-Up,1424151.0,Makeup Artist,Gerald Quist
61,2054,Costume & Make-Up,1536540.0,Hairstylist,Mary L. Pyanowski
61,2054,Costume & Make-Up,1415329.0,Hairstylist,Susan V. Kalinowski
61,2054,Costume & Make-Up,1536541.0,Makeup Artist,Martin 'Vinnie' Hagood
61,2054,Camera,1536542.0,Still Photographer,Gemma La Mana
61,2054,Camera,1377132.0,Steadicam Operator,David Luckenbach
61,2054,Camera,1398127.0,Camera Operator,William D. Barber
61,2054,Production,42357.0,Unit Production Manager,William Teitler
61,2054,Production,42357.0,Co-Producer,William Teitler
61,2054,Production,1536543.0,Co-Producer,Judith James
61,2054,Production,21101.0,Executive Producer,Patrick Sheane Duncan
61,2054,Production,9184.0,Executive Producer,Scott Kroopf
61,2054,Sound,8708.0,Supervising Sound Editor,Richard C. Franklin
61,2054,Directing,957353.0,First Assistant Director,Jeffrey Wetzel
61,2054,Art,1881500.0,Set Designer,Alan Locke
61,2054,Art,1401255.0,Set Designer,Alan Manzer
61,2054,Art,1395016.0,Construction Coordinator,Brian Markey
61,2054,Art,1434894.0,Property Master,Greg McMickle
61,2054,Sound,83085.0,Sound Editor,Albert Gasser
61,2054,Sound,1406616.0,ADR Editor,Chris Jargo
61,2054,Sound,1456476.0,Sound Editor,Nils C. Jensen
61,2054,Sound,122464.0,Sound Editor,David Kern
61,2054,Sound,1415618.0,Sound Editor,Donald J. Malouf
61,2054,Sound,55228.0,Boom Operator,Earl Sampson
61,2054,Sound,1409270.0,Supervising ADR Editor,Thomas Whiting
61,2054,Crew,1789398.0,Special Effects Coordinator,Bob Riggs
61,2054,Lighting,1594987.0,Chief Lighting Technician,James B. Crawford
61,2054,Camera,1657664.0,Dolly Grip,Gene Kearney
61,2054,Lighting,1602876.0,Best Boy Electric,Michael Laws
61,2054,Camera,1568647.0,Key Grip,Bob Munoz
61,2054,Camera,1881503.0,Dolly Grip,Nick Papanickolas
61,2054,Costume & Make-Up,1628600.0,Costume Supervisor,Linda Henrikson
61,2054,Editing,38412.0,First Assistant Editor,Tara Timpone
61,2054,Production,1442519.0,Location Manager,Joanna Guzzetta
61,2054,Sound,1458533.0,Supervising Music Editor,Christopher Brooks
61,2054,Crew,1881504.0,Choreographer,Bruce McDonald
62,10607,Directing,45649.0,Director,Paris Barclay
62,10607,Writing,35690.0,Screenplay,Shawn Wayans
62,10607,Writing,9562.0,Screenplay,Marlon Wayans
62,10607,Writing,35693.0,Screenplay,Phil Beauman
62,10607,Production,35696.0,Producer,Eric L. Gold
62,10607,Production,35689.0,Producer,Keenen Ivory Wayans
62,10607,Production,2145.0,Executive Producer,Mark Burg
62,10607,Production,66133.0,Executive Producer,Dan Genetti
62,10607,Sound,66134.0,Original Music Composer,John Barnes
62,10607,Camera,30873.0,Director of Photography,Russ Brandt
62,10607,Editing,44993.0,Editor,Marshall Harvey
62,10607,Editing,66135.0,Editor,William Young
63,19760,Directing,49361.0,Director,Bill Bennett
63,19760,Writing,5724.0,Writer,Denis Leary
63,19760,Writing,87137.0,Writer,Mike Armstrong
64,9536,Production,57871.0,Producer,Bradley Jenkel
64,9536,Production,51702.0,Producer,Brad Krevoy
64,9536,Production,51703.0,Producer,Steven Stabler
64,9536,Writing,57872.0,Author,Adam Leff
64,9536,Writing,57873.0,Author,Mitchell Peck
64,9536,Sound,57874.0,Music,Andrew Gross
64,9536,Camera,432.0,Director of Photography,Phedon Papamichael
64,9536,Editing,7414.0,Editor,Christopher Greenbury
64,9536,Directing,57870.0,Director,Jason Bloom
65,11525,Directing,69721.0,Director,Farhad Mann
65,11525,Writing,69721.0,Screenplay,Farhad Mann
65,11525,Production,69723.0,Producer,Keith Fox
65,11525,Production,12526.0,Executive Producer,Avram Butch Kaplan
65,11525,Production,64052.0,Executive Producer,Steven A. Lane
65,11525,Production,69724.0,Executive Producer,Peter A. McRae
65,11525,Production,64053.0,Executive Producer,Robert Pringle
65,11525,Production,64054.0,Producer,Edward Simons
65,11525,Production,64055.0,Executive Producer,Clive Turner
65,11525,Sound,43393.0,Original Music Composer,Robert Folk
65,11525,Camera,12634.0,Director of Photography,Ward Russell
65,11525,Editing,64196.0,Editor,Joel Goodman
65,11525,Writing,3027.0,Writer,Stephen King
66,40628,Writing,7300.0,Writer,Joseph Stefano
66,40628,Directing,15890.0,Director,James Foley
67,4482,Art,18496.0,Production Design,Carlos Conti
67,4482,Production,20718.0,Producer,Claude Berri
67,4482,Writing,35137.0,Screenplay,Josiane Balasko
67,4482,Directing,35137.0,Director,Josiane Balasko
67,4482,Writing,38401.0,Screenplay,Patrick Aubrée
67,4482,Writing,38403.0,Novel,Telsche Boorman
67,4482,Camera,38492.0,Director of Photography,Gérard de Battista
67,4482,Costume & Make-Up,38493.0,Costume Design,Fabienne Katany
68,10634,Directing,37932.0,Director,F. Gary Gray
68,10634,Writing,65134.0,Screenplay,DJ Pooh
68,10634,Writing,9778.0,Author,Ice Cube
68,10634,Sound,61654.0,Music,Frank Fitzpatrick
68,10634,Sound,9778.0,Music,Ice Cube
69,755,Directing,2294.0,Director,Robert Rodriguez
69,755,Writing,138.0,Screenplay,Quentin Tarantino
69,755,Production,138.0,Executive Producer,Quentin Tarantino
69,755,Production,11420.0,Producer,Gianni Nunnari
69,755,Production,2294.0,Executive Producer,Robert Rodriguez
69,755,Production,2545.0,Executive Producer,Lawrence Bender
69,755,Sound,5912.0,Original Music Composer,Graeme Revell
69,755,Camera,3113.0,Director of Photography,Guillermo Navarro
69,755,Editing,2294.0,Editor,Robert Rodriguez
69,755,Production,7731.0,Casting,Elaine J. Huzzar
69,755,Production,3686.0,Casting,Johanna Ray
69,755,Art,11422.0,Production Design,Cecilia Montiel
69,755,Art,11423.0,Art Direction,Mayne Berke
69,755,Art,11424.0,Set Decoration,Felipe Fernández del Paso
69,755,Costume & Make-Up,11425.0,Costume Design,Graciela Mazón
69,755,Production,5911.0,Co-Producer,Elizabeth Avellan
69,755,Production,11421.0,Co-Producer,John Esposito
69,755,Writing,11419.0,Story,Robert Kurtzman
69,755,Production,37334.0,Co-Producer,Paul Hellerman
69,755,Production,11419.0,Co-Producer,Robert Kurtzman
69,755,Production,68802.0,Producer,Meir Teper
69,755,Sound,10630.0,Supervising Sound Editor,Dean Beville
69,755,Sound,1596321.0,Sound Recordist,Matthew C. Beville
69,755,Sound,1851719.0,Sound Editor,Allan Bromberg
69,755,Crew,1851720.0,Loader,Carrie Cashman
69,755,Sound,1851721.0,Boom Operator,Gloria Cooper
69,755,Sound,1851722.0,Boom Operator,Gloria Cooper
69,755,Sound,1341339.0,Boom Operator,Patrushkha Mierzwa
69,755,Sound,113043.0,Foley Editor,Scott Curtis
69,755,Sound,1415966.0,Foley Editor,Solange S. Schwalbe
69,755,Sound,1232529.0,Sound Re-Recording Mixer,Tom Gerard
69,755,Sound,1398123.0,Sound Re-Recording Mixer,Sergio Reyes
69,755,Sound,2294.0,Sound Re-Recording Mixer,Robert Rodriguez
69,755,Sound,1433718.0,Assistant Sound Editor,Dana Gustafson
69,755,Sound,1269306.0,Sound Editor,Warren Hamilton Jr.
69,755,Sound,1395022.0,Sound Editor,Greg Hedgepath
69,755,Sound,1341404.0,Sound Editor,Patricio A. Libenson
69,755,Sound,554888.0,Sound Editor,Charles Maynes
69,755,Sound,1440822.0,Sound Editor,John Pospisil
69,755,Sound,1564584.0,Sound Editor,Charles Ewing Smith
69,755,Sound,1433719.0,Sound Effects Editor,William Jacobs
69,755,Sound,1424130.0,Sound Re-Recording Mixer,B. Tennyson Sebastian III
69,755,Editing,1404838.0,Dialogue Editor,Frank Smathers
69,755,Sound,1547309.0,Production Sound Mixer,Mark Ulano
69,755,Costume & Make-Up,1039595.0,Makeup Effects Designer,John Bisson
69,755,Crew,1851723.0,Tattooist,Gill Montie
69,755,Costume & Make-Up,144146.0,Key Hair Stylist,Ermahn Ospina
69,755,Costume & Make-Up,144146.0,Key Makeup Artist,Ermahn Ospina
69,755,Production,37334.0,Production Manager,Paul Hellerman
69,755,Crew,57112.0,Post Production Supervisor,Tamara Smith
69,755,Directing,71901.0,First Assistant Director,Douglas Aarniokoski
69,755,Directing,1685556.0,Second Assistant Director,Brian Bettwy
69,755,Art,16493.0,Construction Foreman,Michael Atwell
69,755,Art,1851724.0,Painter,James C. Beeson
69,755,Art,1851725.0,Painter,Carlos A. Chavez
69,755,Art,1851726.0,Painter,Jennifer Flynn
69,755,Art,1851727.0,Painter,Wendy Jerde
69,755,Art,1851728.0,Painter,Adam Markey
69,755,Art,1851729.0,Painter,Pedro V. Suchite
69,755,Art,1851730.0,Sculptor,Alex Bogartz
69,755,Art,1443060.0,Sculptor,Robert Clark
69,755,Art,1851731.0,Sculptor,Larry McCauley
69,755,Art,1851732.0,Sculptor,David Shwartz
69,755,Art,1783637.0,Leadman,Chris Carriveau
69,755,Art,1851733.0,Set Dresser,Kenneth Carriveau
69,755,Art,1851734.0,Set Dresser,Paul Dowler
69,755,Art,1851736.0,Set Dresser,Gregg M. Hartman
69,755,Art,1662324.0,Set Dresser,Jeff Hay
69,755,Art,1851737.0,Set Dresser,Howard Payne Miller
69,755,Art,1558414.0,Set Dresser,Michael Whetstone
69,755,Art,1358149.0,Set Designer,Colin De Rouin
69,755,Art,1538213.0,Assistant Art Director,Adam Lustig
69,755,Art,1395016.0,Construction Coordinator,Brian Markey
69,755,Art,1851738.0,Assistant Property Master,Martin Milligan
69,755,Art,1423747.0,Art Department Coordinator,Abigail Sheiner
69,755,Crew,1897884.0,Set Production Assistant,Jay Beattie
69,755,Crew,1391697.0,Stunt Coordinator,Steve M. Davison
69,755,Camera,1897875.0,Camera Intern,Patrick Yackett
69,755,Camera,3113.0,Camera Operator,Guillermo Navarro
69,755,Camera,1647714.0,First Assistant Camera,Alan Cohen
69,755,Camera,1708344.0,Key Grip,Rick Stribling
69,755,Camera,1897876.0,Grip,Young Vance Cohen
69,755,Camera,2294.0,Steadicam Operator,Robert Rodriguez
69,755,Camera,74992.0,Still Photographer,Joyce Rudolph
69,755,Costume & Make-Up,1547239.0,Costume Supervisor,Jacqueline Aronson
69,755,Costume & Make-Up,1897877.0,Seamstress,Mary Kay Jensen
69,755,Costume & Make-Up,29928.0,Set Costumer,Jillian Kreiner
69,755,Crew,1797178.0,Additional Music,Craig Braginsky
69,755,Crew,1462603.0,CGI Supervisor,Antoine Durr
69,755,Crew,1897881.0,Craft Service,Ken Bondy
69,755,Crew,1599642.0,Driver,Bruce Callahan
69,755,Crew,1897882.0,Post Production Assistant,Laura Rush
69,755,Art,1401122.0,Property Master,Caylah Eddleblute
69,755,Crew,1877362.0,Security,Nick Roberts
69,755,Crew,1897886.0,Stand In,William Atwell
69,755,Crew,1897883.0,Set Medic,Taylor A. Cummings
69,755,Crew,1897886.0,Stunts,William Atwell
69,755,Crew,1389625.0,Transportation Coordinator,Derek Raser
69,755,Production,954600.0,Unit Production Manager,Luz María Rojas
69,755,Directing,1438430.0,Script Supervisor,Lou Ann Quast
69,755,Editing,1552549.0,Color Timer,David Orr
69,755,Editing,1767016.0,First Assistant Editor,Daniel Fort
69,755,Lighting,1897888.0,Best Boy Electric,Nathan Hathaway
69,755,Lighting,1897889.0,Electrician,Lennon Bass Jr.
69,755,Lighting,1897890.0,Gaffer,Eric S. Foster
69,755,Production,1401374.0,Location Manager,Robert Earl Craft
69,755,Production,1897891.0,Production Accountant,Steev Beeson
69,755,Production,1402054.0,Production Coordinator,Dawn Todd Curfman
69,755,Sound,95842.0,Music Editor,Joshua Winget
69,755,Sound,28241.0,Orchestrator,Tim Simonec
69,755,Sound,74811.0,Scoring Mixer,Dan Wallin
69,755,Visual Effects,1573106.0,Digital Compositors,Steven J. Scott
69,755,Visual Effects,1897892.0,Visual Effects Coordinator,Rochelle Gross
69,755,Visual Effects,1400564.0,Visual Effects Producer,Josh R. Jaggars
69,755,Visual Effects,1897893.0,Visual Effects Supervisor,Diana Dru Botsford
69,755,Crew,1877415.0,Studio Teachers,Jan D. Tys
69,755,Sound,1412242.0,Dolby Consultant,Thom 'Coach' Ehle
70,11859,Directing,70850.0,Director,Andrew Sipes
70,11859,Production,1091.0,Producer,Joel Silver
70,11859,Writing,61572.0,Screenplay,Charlie Fletcher
70,11859,Sound,9989.0,Original Music Composer,Mark Mancina
70,11859,Camera,67391.0,Director of Photography,Richard Bowen
70,11859,Editing,6668.0,Editor,Christian Wagner
70,11859,Writing,59951.0,Novel,Paula Gosling
70,11859,Editing,18387.0,Editor,David Finfer
70,11859,Editing,11410.0,Editor,Steven Kemper
70,11859,Production,1097.0,Casting,Jackie Burch
70,11859,Art,10064.0,Production Design,James H. Spencer
70,11859,Art,1127497.0,Art Direction,William F. Matthews
70,11859,Art,1525315.0,Set Decoration,Don K. Ivey
70,11859,Costume & Make-Up,4061.0,Costume Design,Louise Frogley
71,28387,Directing,5656.0,Director,Noah Baumbach
71,28387,Writing,5656.0,Writer,Noah Baumbach
71,28387,Writing,5656.0,Story,Noah Baumbach
71,28387,Writing,125504.0,Story,Oliver Berkman
72,48750,Directing,16862.0,Director,Claude Lelouch
72,48750,Writing,37127.0,Writer,Victor Hugo
72,48750,Writing,16862.0,Writer,Claude Lelouch
73,20927,Directing,10296.0,Director,Michael Goldenberg
73,20927,Writing,10296.0,Writer,Michael Goldenberg
73,20927,Production,18274.0,Producer,Michael Haley
73,20927,Production,59970.0,Executive Producer,Joseph Hartwick
73,20927,Production,91046.0,Producer,Allan Mindel
73,20927,Production,91047.0,Producer,Kim Moarefi
73,20927,Production,91048.0,Producer,Denise Shaw
73,20927,Editing,6900.0,Editor,Jane Kurson
73,20927,Production,91049.0,Casting,Meg Simon
73,20927,Art,20825.0,Production Design,Stephen McCabe
73,20927,Art,20838.0,Set Decoration,Carolyn Cartwright
73,20927,Art,17951.0,Set Decoration,Debra Schutt
73,20927,Costume & Make-Up,91050.0,Costume Design,Cynthia Flynt
73,20927,Costume & Make-Up,91051.0,Hairstylist,Colleen Callaghan
73,20927,Costume & Make-Up,91052.0,Makeup Artist,Kymbra Callaghan
73,20927,Costume & Make-Up,91053.0,Hairstylist,Wayne Herndon
73,20927,Costume & Make-Up,91054.0,Makeup Artist,Sharon Ilson
73,20927,Production,91055.0,Unit Production Manager,Jan Foster
73,20927,Production,75625.0,Unit Production Manager,Chrisann Verges
73,20927,Production,91057.0,Executive In Charge Of Production,Ted Zachary
73,20927,Crew,91060.0,Property Master,Wally Adee
73,20927,Art,91061.0,Greensman,Lawrence Amanuel
73,20927,Art,91062.0,Greensman,Jacqueline Arnot
73,20927,Art,91063.0,Greensman,Christopher Bassett
73,20927,Production,91064.0,Producer,James Dearlove
73,20927,Art,91065.0,Construction Coordinator,Robert DiGrigoli
73,20927,Crew,91066.0,Scenic Artist,Rossana Fiore
73,20927,Costume & Make-Up,91067.0,Set Dressing Artist,Daniel Kenney
73,20927,Camera,91068.0,Grip,Edward T. Kerwick
73,20927,Writing,91069.0,Storyboard,Brick Mason
73,20927,Crew,91070.0,Property Master,Tom McDermott
73,20927,Costume & Make-Up,58718.0,Set Dressing Artist,Ray Murphy Jr.
73,20927,Art,91071.0,Construction Foreman,Ron Petagna
73,20927,Art,91072.0,Art Department Coordinator,Carla Raij
73,20927,Art,91073.0,Leadman,Scott Rosenstock
73,20927,Crew,91075.0,Scenic Artist,Margot Therre
73,20927,Crew,91074.0,Scenic Artist,James Sorice
73,20927,Costume & Make-Up,91076.0,Set Dressing Artist,Mitch Towse
73,20927,Costume & Make-Up,91077.0,Set Dressing Artist,Peter von Bartheld
73,20927,Art,91078.0,Greensman,Stephanie Waldren
73,20927,Crew,74109.0,Property Master,Travis Wright
73,20927,Crew,91079.0,Set Production Assistant,Tom Yeager
73,20927,Costume & Make-Up,91080.0,Set Dressing Artist,Jeffrey Rollins
73,20927,Sound,91081.0,ADR & Dubbing,Dana Austin
73,20927,Crew,91083.0,Sound Recordist,Steven Brimmer
73,20927,Crew,91084.0,Cableman,O.J. Connell III
73,20927,Sound,9349.0,Supervising Sound Editor,Dane A. Davis
73,20927,Sound,13172.0,ADR & Dubbing,Robert Deschaine
73,20927,Sound,13172.0,Foley,Robert Deschaine
73,20927,Sound,91085.0,Sound Re-Recording Mixer,Robert W. Glass Jr.
73,20927,Sound,91087.0,Sound Re-Recording Mixer,Stanley Kastner
73,20927,Sound,91086.0,Foley,Tom Hammond
73,20927,Editing,83087.0,Dialogue Editor,John Kwiatkowski
73,20927,Sound,91088.0,Sound Engineer,Frank Long
73,20927,Sound,91090.0,Sound Re-Recording Mixer,Brian D. Lucas
73,20927,Sound,91091.0,Sound Editor,David McRell
73,20927,Sound,91092.0,Sound mixer,Danny Michael
73,20927,Editing,91093.0,Dialogue Editor,Charles W. Ritter
73,20927,Sound,91094.0,Foley,Joan Rowe
73,20927,Sound,91095.0,Foley,Sean Rowe
73,20927,Sound,91096.0,Boom Operator,Andrew Schmetterling
73,20927,Sound,91097.0,Sound Editor,F. Thomas Simpson
73,20927,Crew,91098.0,Loader,Tom Steel
73,20927,Sound,83090.0,Sound Effects Editor,Todd Toon
73,20927,Sound,91099.0,ADR & Dubbing,Randy Vandegrift
73,20927,Sound,74811.0,Sound Re-Recording Mixer,Dan Wallin
73,20927,Sound,91100.0,ADR & Dubbing,Marty Church
73,20927,Camera,91101.0,Camera Operator,Stuart Allen
73,20927,Camera,18084.0,Camera Operator,Craig DiBona
73,20927,Lighting,91103.0,Rigging Gaffer,Richard Dolan
73,20927,Camera,91104.0,Grip,John Donohue
73,20927,Lighting,91105.0,Best Boy Electric,Thomas Ford
73,20927,Camera,91106.0,Still Photographer,Louis Goldman
73,20927,Camera,91108.0,Camera Operator,Todd Hotaling
73,20927,Crew,91109.0,Video Assist Operator,Nils Johnson
73,20927,Lighting,91111.0,Electrician,Richie Montgomery
73,20927,Camera,91112.0,Additional Camera,Peter Norman
73,20927,Camera,91113.0,Grip,Tom Popola
73,20927,Camera,91114.0,Grip,Geoffrey D. Pound
73,20927,Camera,91115.0,Steadicam Operator,Kyle Rudolph
73,20927,Lighting,91116.0,Gaffer,Robert Sciretta
73,20927,Camera,91117.0,Grip,Kevin Smyth
73,20927,Lighting,91118.0,Electrician,Brian Stocklin
73,20927,Lighting,91119.0,Electrician,Robert Stocklin
73,20927,Camera,91120.0,Grip,Dan Vranesich
73,20927,Camera,91121.0,Grip,Nina Zarnett
73,20927,Camera,91123.0,Additional Camera,Michael Kelem
73,20927,Camera,91122.0,Additional Camera,Dylan Goss
73,20927,Production,54489.0,Casting,Stephanie Corsalini
73,20927,Production,91125.0,Casting,Bill Tripician
73,20927,Production,91124.0,Casting,Karen E. Etcoff
73,20927,Costume & Make-Up,4190.0,Co-Costume Designer,David C. Robinson
73,20927,Costume & Make-Up,91130.0,Costume Supervisor,Deirdre N. Williams
73,20927,Production,12775.0,Executive In Charge Of Post Production,Joe Fineman
73,20927,Crew,91133.0,Post-Production Manager,Mark Graziano
73,20927,Editing,91134.0,Color Timer,Bob La Rossa
73,20927,Editing,91136.0,First Assistant Editor,Laura Rindner
73,20927,Sound,91140.0,Music,Sandy DeCrescent
73,20927,Sound,91141.0,Sound Editor,Greg Dennen
73,20927,Sound,91142.0,Music,Bonnie Greenberg
73,20927,Sound,91143.0,Music,Julie Glaze Houlihan
73,20927,Sound,59355.0,Music,Artie Kane
73,20927,Sound,60027.0,Music,Mark Kaufman
73,20927,Sound,91144.0,Music Editor,Shawn Murphy
73,20927,Crew,91148.0,Additional Music,Steven L. Smith
73,20927,Sound,66142.0,Music Editor,Kenneth Wannberg
73,20927,Crew,91151.0,Transportation Co-Captain,James Fanning
73,20927,Crew,91152.0,Transportation Coordinator,Delroy Hunter
73,20927,Crew,91153.0,Transportation Captain,Edward O'Donnell
73,20927,Production,91154.0,Producer,Robert C. Albertell
73,20927,Production,17491.0,Production Manager,Alexis Alexanian
73,20927,Production,91155.0,Production Accountant,David Bonsukan
73,20927,Production,91156.0,Producer,Joan G. Bostwick
73,20927,Art,91157.0,Other,Ronald C. Briggs Jr.
73,20927,Camera,91042.0,Helicopter Camera,Al Cerullo
73,20927,Crew,91158.0,Legal Services,Erik Ellner
73,20927,Production,91055.0,Location Manager,Jan Foster
73,20927,Production,22077.0,Production Supervisor,Carla Fry
73,20927,Production,91159.0,Producer,Lisann Gould
73,20927,Directing,91160.0,Script Supervisor,Anne Gyory
73,20927,Production,91162.0,Producer,Heidi Herman
73,20927,Crew,91163.0,Other,Tony Hoffman
73,20927,Production,91164.0,Location Manager,Trish Hofman
73,20927,Crew,91165.0,Actor's Assistant,Tina Hong
73,20927,Crew,91166.0,Craft Service,Judy Janelli
73,20927,Crew,91167.0,Actor's Assistant,Patricia LaMagna
73,20927,Crew,91168.0,Actor's Assistant,Amy London
73,20927,Art,91169.0,Other,Ginny Martino
73,20927,Crew,75305.0,Legal Services,Peter McManus
73,20927,Production,91170.0,Producer,Debra Mintz
73,20927,Production,91171.0,Location Manager,Deborah Parker
73,20927,Crew,91172.0,Actor's Assistant,Lori Patterson
73,20927,Art,91173.0,Other,Deborah Ricketts
73,20927,Production,91174.0,Production Manager,Dawn Murphy Riley
73,20927,Production,91175.0,Location Manager,Alexander Rooks
73,20927,Crew,91176.0,Legal Services,Phillip L. Rosen
73,20927,Production,60246.0,Production Accountant,Steven Shareshian
73,20927,Production,91177.0,Location Manager,Katja Shaye
73,20927,Crew,91178.0,Craft Service,Mary Tormey
73,20927,Production,91179.0,Location Manager,Zachary Tucker
73,20927,Production,91180.0,Publicist,Valerie Van Galder
73,20927,Production,91181.0,Producer,Adolfo Vasquez
73,20927,Production,91182.0,Producer,Joe Vernon
73,20927,Crew,91183.0,Actor's Assistant,Mark Winsten
73,20927,Production,60206.0,Producer,Eric Yellin
73,20927,Production,91184.0,Location Manager,Jon Zeidman
73,20927,Crew,91185.0,Set Production Assistant,Peter Soldo
73,20927,Production,91186.0,Production Manager,Douglas Tirola
73,20927,Crew,91187.0,Thanks,Tracy Adler
73,20927,Crew,91188.0,Thanks,Betty Ayeroff
73,20927,Crew,1484.0,Thanks,Ellen Chenoweth
73,20927,Crew,4055.0,Thanks,Michael Convertino
73,20927,Crew,4767.0,Thanks,Michael De Luca
73,20927,Crew,91127.0,Thanks,Irene Ferrari
73,20927,Crew,91189.0,Thanks,Brett Foy
73,20927,Crew,91191.0,Thanks,Joey Grill
73,20927,Crew,91190.0,Thanks,Frances Grill
73,20927,Crew,2242.0,Thanks,Ellen Lewis
73,20927,Crew,91192.0,Thanks,John Lyons
73,20927,Crew,91193.0,Thanks,Esther Pearlstone
73,20927,Crew,91194.0,Thanks,Michael Spatt
73,20927,Crew,91195.0,Thanks,Reneé Thomas
73,20927,Crew,65379.0,Thanks,Ruth Vitale
73,20927,Lighting,18087.0,Electrician,Petr Hlinomaz
73,20927,Editing,83088.0,Dialogue Editor,Kimberly Ellen Lowe
73,20927,Sound,91081.0,Foley,Dana Austin
73,20927,Sound,91145.0,Orchestrator,Bobby Muzingo
